title,category,slug,soc_code,median_pay_annual,median_pay_hourly,entry_education,work_experience,training,num_jobs_2024,projected_employment_2034,outlook_pct,outlook_desc,employment_change,url
Forestry labourers,Uncategorized,forestry-labourers,9215,31377,15.09,No formal educational credential,None,None,117,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9215
Forestry technicians,Uncategorized,forestry-technicians,3143,78241,37.62,Associate's degree,None,None,184,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3143
Freight handlers,Uncategorized,freight-handlers,9333,31688,15.23,No formal educational credential,None,None,344,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9333
"Fruit, vegetable and related preservers",Uncategorized,fruit-vegetable-and-related-preservers,7514,70169,33.74,High school diploma or equivalent,None,None,122,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7514
Fumigators and other pest and weed controllers,Uncategorized,fumigators-and-other-pest-and-weed-controllers,7544,67558,32.48,High school diploma or equivalent,None,None,117,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7544
Fur and leather preparing machine operators,Uncategorized,fur-and-leather-preparing-machine-operators,8155,50820,24.43,High school diploma or equivalent,None,None,92,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8155
"Gallery, museum and library technicians",Uncategorized,gallery-museum-and-library-technicians,3433,69881,33.60,Associate's degree,None,None,790,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3433
Garbage and recycling collectors,Uncategorized,garbage-and-recycling-collectors,9611,41784,20.09,No formal educational credential,None,None,123,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C9611
Garden and horticultural labourers,Uncategorized,garden-and-horticultural-labourers,9214,50678,24.36,No formal educational credential,None,None,101,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9214
"Gardeners, horticultural and nursery growers",Uncategorized,gardeners-horticultural-and-nursery-growers,6113,49572,23.83,No formal educational credential,None,None,444,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C6113
Garment and related pattern-makers and cutters,Uncategorized,garment-and-related-pattern-makers-and-cutters,7532,60288,28.98,High school diploma or equivalent,None,None,56,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7532
General office clerks,Uncategorized,general-office-clerks,4110,50017,24.05,High school diploma or equivalent,None,None,1575,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C4110
Generalist medical practitioners,Uncategorized,generalist-medical-practitioners,2211,114982,55.28,Bachelor's degree,None,None,493,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2211
Geologists and geophysicists,Uncategorized,geologists-and-geophysicists,2114,112046,53.87,Bachelor's degree,None,None,654,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2114
Glass and ceramics plant operators,Uncategorized,glass-and-ceramics-plant-operators,8181,63595,30.57,High school diploma or equivalent,None,None,92,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8181
"Glass makers, cutters, grinders and finishers",Uncategorized,glass-makers-cutters-grinders-and-finishers,7315,62171,29.89,High school diploma or equivalent,None,None,62,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7315
Glaziers,Uncategorized,glaziers,7125,53984,25.95,High school diploma or equivalent,None,None,362,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7125
Government licensing officials,Uncategorized,government-licensing-officials,3354,77348,37.19,Associate's degree,None,None,1166,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3354
Government social benefits officials,Uncategorized,government-social-benefits-officials,3353,79793,38.36,Associate's degree,None,None,1166,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3353
Government tax and excise officials,Uncategorized,government-tax-and-excise-officials,3352,80865,38.88,Associate's degree,None,None,1166,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3352
Graphic and multimedia designers,Uncategorized,graphic-and-multimedia-designers,2166,117587,56.53,Bachelor's degree,None,None,654,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2166
Hairdressers,Uncategorized,hairdressers,5141,41747,20.07,High school diploma or equivalent,None,None,605,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5141
Hand and pedal vehicle drivers,Uncategorized,hand-and-pedal-vehicle-drivers,9331,23204,11.16,No formal educational credential,None,None,344,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9331
Hand launderers and pressers,Uncategorized,hand-launderers-and-pressers,9121,39376,18.93,No formal educational credential,None,None,2666,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9121
Hand packers,Uncategorized,hand-packers,9321,39084,18.79,No formal educational credential,None,None,344,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9321
"Handicraft workers in textile, leather and related materials",Uncategorized,handicraft-workers-in-textile-leather-and-related-materials,7318,52870,25.42,High school diploma or equivalent,None,None,113,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7318
"Handicraft workers in wood, basketry and related materials",Uncategorized,handicraft-workers-in-wood-basketry-and-related-materials,7317,53400,25.67,High school diploma or equivalent,None,None,69,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7317
Handicraft workers not elsewhere classified,Uncategorized,handicraft-workers-not-elsewhere-classified,7319,69851,33.58,High school diploma or equivalent,None,None,70,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7319
Health associate professionals not elsewhere classified,Uncategorized,health-associate-professionals-not-elsewhere-classified,3259,71030,34.15,Associate's degree,None,None,247,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3259
Health care assistants,Uncategorized,health-care-assistants,5321,38707,18.61,High school diploma or equivalent,None,None,1600,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5321
Health professionals not elsewhere classified,Uncategorized,health-professionals-not-elsewhere-classified,2269,101065,48.59,Bachelor's degree,None,None,493,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2269
Health services managers,Uncategorized,health-services-managers,1342,129779,62.39,Bachelor's degree,None,None,200,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1342
Heavy truck and lorry drivers,Uncategorized,heavy-truck-and-lorry-drivers,8332,44296,21.30,High school diploma or equivalent,None,None,872,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8332
Home-based personal care workers,Uncategorized,home-based-personal-care-workers,5322,39451,18.97,High school diploma or equivalent,None,None,1600,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5322
Hotel managers,Uncategorized,hotel-managers,1411,128574,61.81,Bachelor's degree,None,None,440,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C1411
Hotel receptionists,Uncategorized,hotel-receptionists,4224,68700,33.03,High school diploma or equivalent,None,None,375,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4224
House builders,Uncategorized,house-builders,7111,75460,36.28,High school diploma or equivalent,None,None,362,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7111
Human resource managers,Uncategorized,human-resource-managers,1212,135219,65.01,Bachelor's degree,None,None,714,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C1212
Hunters and trappers,Uncategorized,hunters-and-trappers,6224,50985,24.51,No formal educational credential,None,None,47,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6224
Incinerator and water treatment plant operators,Uncategorized,incinerator-and-water-treatment-plant-operators,3132,86444,41.56,Associate's degree,None,None,184,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3132
Industrial and production engineers,Uncategorized,industrial-and-production-engineers,2141,96126,46.21,Bachelor's degree,None,None,654,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2141
Information and communications technology installers and servicers,Uncategorized,information-and-communications-technology-installers-and-servicers,7422,61763,29.69,High school diploma or equivalent,None,None,480,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7422
Information and communications technology operations technicians,Uncategorized,information-and-communications-technology-operations-technicians,3511,84112,40.44,Associate's degree,None,None,600,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3511
Information and communications technology sales professionals,Uncategorized,information-and-communications-technology-sales-professionals,2434,88665,42.63,Bachelor's degree,None,None,5200,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2434
Information and communications technology service managers,Uncategorized,information-and-communications-technology-service-managers,1330,114811,55.20,Bachelor's degree,None,None,200,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C1330
Information and communications technology user support technicians,Uncategorized,information-and-communications-technology-user-support-technicians,3512,91177,43.84,Associate's degree,None,None,600,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3512
Information technology trainers,Uncategorized,information-technology-trainers,2356,92316,44.38,Bachelor's degree,None,None,1516,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2356
Inland and coastal waters fishery workers,Uncategorized,inland-and-coastal-waters-fishery-workers,6222,41337,19.87,No formal educational credential,None,None,56,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6222
Insulation workers,Uncategorized,insulation-workers,7124,65548,31.51,High school diploma or equivalent,None,None,362,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7124
Insurance representatives,Uncategorized,insurance-representatives,3321,74276,35.71,Associate's degree,None,None,1166,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3321
Interior designers and decorators,Uncategorized,interior-designers-and-decorators,3432,67676,32.54,Associate's degree,None,None,790,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3432
Jewellery and precious-metal workers,Uncategorized,jewellery-and-precious-metal-workers,7313,49035,23.57,High school diploma or equivalent,None,None,116,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7313
Journalists,Uncategorized,journalists,2642,95436,45.88,Bachelor's degree,None,None,1347,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2642
Judges,Uncategorized,judges,2612,91889,44.18,Bachelor's degree,None,None,1347,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2612
Kitchen helpers,Uncategorized,kitchen-helpers,9412,50470,24.26,No formal educational credential,None,None,105,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9412
Landscape architects,Uncategorized,landscape-architects,2162,111003,53.37,Bachelor's degree,None,None,654,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2162
Laundry machine operators,Uncategorized,laundry-machine-operators,8157,44523,21.41,High school diploma or equivalent,None,None,92,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8157
Lawyers,Uncategorized,lawyers,2611,107748,51.80,Bachelor's degree,None,None,1347,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2611
Legal and related associate professionals,Uncategorized,legal-and-related-associate-professionals,3411,93556,44.98,Associate's degree,None,None,790,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3411
Legal professionals not elsewhere classified,Uncategorized,legal-professionals-not-elsewhere-classified,2619,111996,53.84,Bachelor's degree,None,None,1347,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2619
Legal secretaries,Uncategorized,legal-secretaries,3342,80432,38.67,Associate's degree,None,None,1166,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3342
Legislators,Uncategorized,legislators,1111,123360,59.31,Bachelor's degree,None,None,420,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1111
Librarians and related information professionals,Uncategorized,librarians-and-related-information-professionals,2622,112457,54.07,Bachelor's degree,None,None,1347,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2622
Library clerks,Uncategorized,library-clerks,4411,49835,23.96,High school diploma or equivalent,None,None,342,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4411
Life science technicians (excluding medical),Uncategorized,life-science-technicians-excluding-medical,3141,90049,43.29,Associate's degree,None,None,184,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3141
Lifting truck operators,Uncategorized,lifting-truck-operators,8344,65225,31.36,High school diploma or equivalent,None,None,872,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8344
Livestock and dairy producers,Uncategorized,livestock-and-dairy-producers,6121,28691,13.79,No formal educational credential,None,None,444,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6121
Livestock farm labourers,Uncategorized,livestock-farm-labourers,9212,44478,21.38,No formal educational credential,None,None,72,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9212
Locomotive engine drivers,Uncategorized,locomotive-engine-drivers,8311,43624,20.97,High school diploma or equivalent,None,None,872,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8311
Mail carriers and sorting clerks,Uncategorized,mail-carriers-and-sorting-clerks,4412,40238,19.35,High school diploma or equivalent,None,None,342,10200,-7,As fast as average,200,http://data.europa.eu/esco/isco/C4412
Management and organisation analysts,Uncategorized,management-and-organisation-analysts,2421,98188,47.21,Bachelor's degree,None,None,5200,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2421
Managing directors and chief executives,Uncategorized,managing-directors-and-chief-executives,1120,126571,60.85,Bachelor's degree,None,None,420,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1120
Manufacturing labourers not elsewhere classified,Uncategorized,manufacturing-labourers-not-elsewhere-classified,9329,21166,10.18,No formal educational credential,None,None,344,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9329
Manufacturing managers,Uncategorized,manufacturing-managers,1321,129726,62.37,Bachelor's degree,None,None,200,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1321
Manufacturing supervisors,Uncategorized,manufacturing-supervisors,3122,82592,39.71,Associate's degree,None,None,184,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3122
"Mathematicians, actuaries and statisticians",Uncategorized,mathematicians-actuaries-and-statisticians,2120,109124,52.46,Bachelor's degree,None,None,654,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2120
Mechanical engineering technicians,Uncategorized,mechanical-engineering-technicians,3115,95168,45.75,Associate's degree,None,None,184,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3115
Mechanical engineers,Uncategorized,mechanical-engineers,2144,114838,55.21,Bachelor's degree,None,None,654,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2144
Mechanical machinery assemblers,Uncategorized,mechanical-machinery-assemblers,8211,55086,26.48,High school diploma or equivalent,None,None,98,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8211
Medical and dental prosthetic technicians,Uncategorized,medical-and-dental-prosthetic-technicians,3214,66864,32.15,Associate's degree,None,None,247,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3214
Medical and pathology laboratory technicians,Uncategorized,medical-and-pathology-laboratory-technicians,3212,85088,40.91,Associate's degree,None,None,247,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3212
Medical assistants,Uncategorized,medical-assistants,3256,77264,37.15,Associate's degree,None,None,247,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3256
Medical imaging and therapeutic equipment technicians,Uncategorized,medical-imaging-and-therapeutic-equipment-technicians,3211,70537,33.91,Associate's degree,None,None,247,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3211
Medical records and health information technicians,Uncategorized,medical-records-and-health-information-technicians,3252,70875,34.07,Associate's degree,None,None,247,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3252
Medical secretaries,Uncategorized,medical-secretaries,3344,86564,41.62,Associate's degree,None,None,1166,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3344
"Messengers, package deliverers and luggage porters",Uncategorized,messengers-package-deliverers-and-luggage-porters,9621,21323,10.25,No formal educational credential,None,None,98,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9621
"Metal finishing, plating and coating machine operators",Uncategorized,metal-finishing-plating-and-coating-machine-operators,8122,67150,32.28,High school diploma or equivalent,None,None,92,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8122
Metal moulders and coremakers,Uncategorized,metal-moulders-and-coremakers,7211,57448,27.62,High school diploma or equivalent,None,None,369,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7211
"Metal polishers, wheel grinders and tool sharpeners",Uncategorized,metal-polishers-wheel-grinders-and-tool-sharpeners,7224,62577,30.09,High school diploma or equivalent,None,None,369,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7224
Metal processing plant operators,Uncategorized,metal-processing-plant-operators,8121,52600,25.29,High school diploma or equivalent,None,None,92,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8121
Metal production process controllers,Uncategorized,metal-production-process-controllers,3135,64875,31.19,Associate's degree,None,None,184,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3135
Metal working machine tool setters and operators,Uncategorized,metal-working-machine-tool-setters-and-operators,7223,72216,34.72,High school diploma or equivalent,None,None,369,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7223
Meteorologists,Uncategorized,meteorologists,2112,114657,55.12,Bachelor's degree,None,None,654,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2112
Meter readers and vending-machine collectors,Uncategorized,meter-readers-and-vending-machine-collectors,9623,31904,15.34,No formal educational credential,None,None,123,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9623
Midwifery associate professionals,Uncategorized,midwifery-associate-professionals,3222,71774,34.51,Associate's degree,None,None,247,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3222
Midwifery professionals,Uncategorized,midwifery-professionals,2222,107788,51.82,Bachelor's degree,None,None,493,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2222
Mineral and stone processing plant operators,Uncategorized,mineral-and-stone-processing-plant-operators,8112,63601,30.58,High school diploma or equivalent,None,None,92,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C8112
Miners and quarriers,Uncategorized,miners-and-quarriers,8111,67280,32.35,High school diploma or equivalent,None,None,92,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8111
Mining and metallurgical technicians,Uncategorized,mining-and-metallurgical-technicians,3117,69604,33.46,Associate's degree,None,None,184,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3117
Mining and quarrying labourers,Uncategorized,mining-and-quarrying-labourers,9311,23873,11.48,No formal educational credential,None,None,344,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9311
"Mining engineers, metallurgists and related professionals",Uncategorized,mining-engineers-metallurgists-and-related-professionals,2146,105656,50.80,Bachelor's degree,None,None,654,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2146
Mining managers,Uncategorized,mining-managers,1322,139158,66.90,Bachelor's degree,None,None,200,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1322
Mining supervisors,Uncategorized,mining-supervisors,3121,69836,33.58,Associate's degree,None,None,184,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3121
Mixed crop and animal producers,Uncategorized,mixed-crop-and-animal-producers,6130,50860,24.45,No formal educational credential,None,None,444,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6130
Mixed crop and livestock farm labourers,Uncategorized,mixed-crop-and-livestock-farm-labourers,9213,51862,24.93,No formal educational credential,None,None,129,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9213
Mixed crop growers,Uncategorized,mixed-crop-growers,6114,48809,23.47,No formal educational credential,None,None,444,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C6114
Mobile farm and forestry plant operators,Uncategorized,mobile-farm-and-forestry-plant-operators,8341,50200,24.13,High school diploma or equivalent,None,None,872,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8341
Motor vehicle mechanics and repairers,Uncategorized,motor-vehicle-mechanics-and-repairers,7231,49876,23.98,High school diploma or equivalent,None,None,369,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7231
Motorcycle drivers,Uncategorized,motorcycle-drivers,8321,67185,32.30,High school diploma or equivalent,None,None,872,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8321
Musical instrument makers and tuners,Uncategorized,musical-instrument-makers-and-tuners,7312,78633,37.80,High school diploma or equivalent,None,None,55,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7312
"Musicians, singers and composers",Uncategorized,musicians-singers-and-composers,2652,102214,49.14,Bachelor's degree,None,None,1347,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2652
Non-commissioned armed forces officers,Uncategorized,non-commissioned-armed-forces-officers,0210,66702,32.07,High school diploma or equivalent,None,None,52,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C0210
Nursing associate professionals,Uncategorized,nursing-associate-professionals,3221,73822,35.49,Associate's degree,None,None,247,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3221
Nursing professionals,Uncategorized,nursing-professionals,2221,102788,49.42,Bachelor's degree,None,None,493,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2221
Odd job persons,Uncategorized,odd-job-persons,9622,52328,25.16,No formal educational credential,None,None,126,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9622
Office supervisors,Uncategorized,office-supervisors,3341,93187,44.80,Associate's degree,None,None,1166,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3341
Optometrists and ophthalmic opticians,Uncategorized,optometrists-and-ophthalmic-opticians,2267,100283,48.21,Bachelor's degree,None,None,493,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2267
Other artistic and cultural associate professionals,Uncategorized,other-artistic-and-cultural-associate-professionals,3435,69254,33.30,Associate's degree,None,None,790,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3435
Other arts teachers,Uncategorized,other-arts-teachers,2355,95345,45.84,Bachelor's degree,None,None,1516,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2355
Other cleaning workers,Uncategorized,other-cleaning-workers,9129,41520,19.96,No formal educational credential,None,None,2666,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9129
Other language teachers,Uncategorized,other-language-teachers,2353,91032,43.77,Bachelor's degree,None,None,1516,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2353
Other music teachers,Uncategorized,other-music-teachers,2354,118792,57.11,Bachelor's degree,None,None,1516,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2354
"Packing, bottling and labelling machine operators",Uncategorized,packing-bottling-and-labelling-machine-operators,8183,56648,27.23,High school diploma or equivalent,None,None,92,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8183
Painters and related workers,Uncategorized,painters-and-related-workers,7131,49694,23.89,High school diploma or equivalent,None,None,362,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7131
Paper products machine operators,Uncategorized,paper-products-machine-operators,8143,43795,21.06,High school diploma or equivalent,None,None,92,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8143
Paramedical practitioners,Uncategorized,paramedical-practitioners,2240,105139,50.55,Bachelor's degree,None,None,493,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2240
Pawnbrokers and money-lenders,Uncategorized,pawnbrokers-and-money-lenders,4213,67464,32.43,High school diploma or equivalent,None,None,375,10200,-5,As fast as average,200,http://data.europa.eu/esco/isco/C4213
Payroll clerks,Uncategorized,payroll-clerks,4313,59707,28.71,High school diploma or equivalent,None,None,1050,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4313
"Pelt dressers, tanners and fellmongers",Uncategorized,pelt-dressers-tanners-and-fellmongers,7535,64491,31.01,High school diploma or equivalent,None,None,94,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7535
Personal care workers in health services not elsewhere classified,Uncategorized,personal-care-workers-in-health-services-not-elsewhere-classified,5329,55931,26.89,High school diploma or equivalent,None,None,1600,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5329
Personal services workers not elsewhere classified,Uncategorized,personal-services-workers-not-elsewhere-classified,5169,55289,26.58,High school diploma or equivalent,None,None,605,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5169
Personnel and careers professionals,Uncategorized,personnel-and-careers-professionals,2423,92457,44.45,Bachelor's degree,None,None,5200,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2423
Personnel clerks,Uncategorized,personnel-clerks,4416,46942,22.57,High school diploma or equivalent,None,None,342,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4416
Pet groomers and animal care workers,Uncategorized,pet-groomers-and-animal-care-workers,5164,53750,25.84,High school diploma or equivalent,None,None,605,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5164
Petroleum and natural gas refining plant operators,Uncategorized,petroleum-and-natural-gas-refining-plant-operators,3134,69252,33.29,Associate's degree,None,None,184,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3134
Pharmaceutical technicians and assistants,Uncategorized,pharmaceutical-technicians-and-assistants,3213,76838,36.94,Associate's degree,None,None,247,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3213
Pharmacists,Uncategorized,pharmacists,2262,103715,49.86,Bachelor's degree,None,None,493,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2262
"Philosophers, historians and political scientists",Uncategorized,philosophers-historians-and-political-scientists,2633,112585,54.13,Bachelor's degree,None,None,1347,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2633
Photographers,Uncategorized,photographers,3431,70662,33.97,Associate's degree,None,None,790,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3431
Photographic products machine operators,Uncategorized,photographic-products-machine-operators,8132,51694,24.85,High school diploma or equivalent,None,None,92,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C8132
Physical and engineering science technicians not elsewhere classified,Uncategorized,physical-and-engineering-science-technicians-not-elsewhere-classified,3119,91792,44.13,Associate's degree,None,None,184,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3119
Physicists and astronomers,Uncategorized,physicists-and-astronomers,2111,101500,48.80,Bachelor's degree,None,None,654,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2111
Physiotherapists,Uncategorized,physiotherapists,2264,115518,55.54,Bachelor's degree,None,None,493,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2264
Physiotherapy technicians and assistants,Uncategorized,physiotherapy-technicians-and-assistants,3255,76305,36.69,Associate's degree,None,None,247,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3255
Plasterers,Uncategorized,plasterers,7123,75292,36.20,High school diploma or equivalent,None,None,362,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7123
Plastic products machine operators,Uncategorized,plastic-products-machine-operators,8142,48688,23.41,High school diploma or equivalent,None,None,92,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8142
Plumbers and pipe fitters,Uncategorized,plumbers-and-pipe-fitters,7126,68993,33.17,High school diploma or equivalent,None,None,362,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7126
Police inspectors and detectives,Uncategorized,police-inspectors-and-detectives,3355,86828,41.74,Associate's degree,None,None,1166,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3355
Police officers,Uncategorized,police-officers,5412,33364,16.04,High school diploma or equivalent,None,None,820,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5412
Policy administration professionals,Uncategorized,policy-administration-professionals,2422,95625,45.97,Bachelor's degree,None,None,5200,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2422
Policy and planning managers,Uncategorized,policy-and-planning-managers,1213,114416,55.01,Bachelor's degree,None,None,714,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C1213
Potters and related workers,Uncategorized,potters-and-related-workers,7314,70060,33.68,High school diploma or equivalent,None,None,108,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7314
Poultry producers,Uncategorized,poultry-producers,6122,44081,21.19,No formal educational credential,None,None,444,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C6122
Power production plant operators,Uncategorized,power-production-plant-operators,3131,64035,30.79,Associate's degree,None,None,184,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3131
Pre-press technicians,Uncategorized,pre-press-technicians,7321,67556,32.48,High school diploma or equivalent,None,None,78,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7321
