title,category,slug,soc_code,median_pay_annual,median_pay_hourly,entry_education,work_experience,training,num_jobs_2024,projected_employment_2034,outlook_pct,outlook_desc,employment_change,url
Forestry and related workers,Uncategorized,forestry-and-related-workers,6210,10944,5.26,No formal educational credential,None,None,1980,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6210
Forestry labourers,Uncategorized,forestry-labourers,9215,8824,4.24,No formal educational credential,None,None,6600,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9215
Forestry technicians,Uncategorized,forestry-technicians,3143,22005,10.58,Associate's degree,None,None,2788,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3143
Freight handlers,Uncategorized,freight-handlers,9333,8912,4.28,No formal educational credential,None,None,7300,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9333
"Fruit, vegetable and related preservers",Uncategorized,fruit-vegetable-and-related-preservers,7514,19735,9.49,High school diploma or equivalent,None,None,4130,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7514
Fumigators and other pest and weed controllers,Uncategorized,fumigators-and-other-pest-and-weed-controllers,7544,19000,9.13,High school diploma or equivalent,None,None,4130,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7544
Fur and leather preparing machine operators,Uncategorized,fur-and-leather-preparing-machine-operators,8155,14293,6.87,High school diploma or equivalent,None,None,2553,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8155
"Gallery, museum and library technicians",Uncategorized,gallery-museum-and-library-technicians,3433,19654,9.45,Associate's degree,None,None,3218,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3433
Garbage and recycling collectors,Uncategorized,garbage-and-recycling-collectors,9611,11751,5.65,No formal educational credential,None,None,4787,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C9611
Garden and horticultural labourers,Uncategorized,garden-and-horticultural-labourers,9214,14253,6.85,No formal educational credential,None,None,6600,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9214
"Gardeners, horticultural and nursery growers",Uncategorized,gardeners-horticultural-and-nursery-growers,6113,13942,6.70,No formal educational credential,None,None,43233,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C6113
Garment and related pattern-makers and cutters,Uncategorized,garment-and-related-pattern-makers-and-cutters,7532,16956,8.15,High school diploma or equivalent,None,None,4130,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7532
General office clerks,Uncategorized,general-office-clerks,4110,14067,6.76,High school diploma or equivalent,None,None,70850,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C4110
Generalist medical practitioners,Uncategorized,generalist-medical-practitioners,2211,32338,15.55,Bachelor's degree,None,None,12146,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2211
Geologists and geophysicists,Uncategorized,geologists-and-geophysicists,2114,31513,15.15,Bachelor's degree,None,None,5708,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2114
Glass and ceramics plant operators,Uncategorized,glass-and-ceramics-plant-operators,8181,17886,8.60,High school diploma or equivalent,None,None,2553,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8181
"Glass makers, cutters, grinders and finishers",Uncategorized,glass-makers-cutters-grinders-and-finishers,7315,17485,8.41,High school diploma or equivalent,None,None,1016,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7315
Glaziers,Uncategorized,glaziers,7125,15183,7.30,High school diploma or equivalent,None,None,7943,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7125
Government licensing officials,Uncategorized,government-licensing-officials,3354,21754,10.46,Associate's degree,None,None,5441,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3354
Government social benefits officials,Uncategorized,government-social-benefits-officials,3353,22441,10.79,Associate's degree,None,None,5441,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3353
Government tax and excise officials,Uncategorized,government-tax-and-excise-officials,3352,22743,10.93,Associate's degree,None,None,5441,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3352
Graphic and multimedia designers,Uncategorized,graphic-and-multimedia-designers,2166,33071,15.90,Bachelor's degree,None,None,5708,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2166
Hairdressers,Uncategorized,hairdressers,5141,11741,5.64,High school diploma or equivalent,None,None,15729,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5141
Hand and pedal vehicle drivers,Uncategorized,hand-and-pedal-vehicle-drivers,9331,8000,3.85,No formal educational credential,None,None,7300,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9331
Hand launderers and pressers,Uncategorized,hand-launderers-and-pressers,9121,11074,5.32,No formal educational credential,None,None,17016,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9121
Hand packers,Uncategorized,hand-packers,9321,10992,5.28,No formal educational credential,None,None,7300,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9321
"Handicraft workers in textile, leather and related materials",Uncategorized,handicraft-workers-in-textile-leather-and-related-materials,7318,14869,7.15,High school diploma or equivalent,None,None,1016,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7318
"Handicraft workers in wood, basketry and related materials",Uncategorized,handicraft-workers-in-wood-basketry-and-related-materials,7317,15018,7.22,High school diploma or equivalent,None,None,1016,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7317
Handicraft workers not elsewhere classified,Uncategorized,handicraft-workers-not-elsewhere-classified,7319,19645,9.44,High school diploma or equivalent,None,None,1016,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7319
Health associate professionals not elsewhere classified,Uncategorized,health-associate-professionals-not-elsewhere-classified,3259,19977,9.60,Associate's degree,None,None,1905,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3259
Health care assistants,Uncategorized,health-care-assistants,5321,10886,5.23,High school diploma or equivalent,None,None,7280,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5321
Health professionals not elsewhere classified,Uncategorized,health-professionals-not-elsewhere-classified,2269,28424,13.67,Bachelor's degree,None,None,12146,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2269
Health services managers,Uncategorized,health-services-managers,1342,36500,17.55,Bachelor's degree,None,None,2885,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1342
Heavy truck and lorry drivers,Uncategorized,heavy-truck-and-lorry-drivers,8332,12458,5.99,High school diploma or equivalent,None,None,19400,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8332
Home-based personal care workers,Uncategorized,home-based-personal-care-workers,5322,11095,5.33,High school diploma or equivalent,None,None,7280,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5322
Hotel managers,Uncategorized,hotel-managers,1411,36161,17.39,Bachelor's degree,None,None,9860,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C1411
Hotel receptionists,Uncategorized,hotel-receptionists,4224,19322,9.29,High school diploma or equivalent,None,None,6216,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4224
House builders,Uncategorized,house-builders,7111,21223,10.20,High school diploma or equivalent,None,None,7943,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7111
Human resource managers,Uncategorized,human-resource-managers,1212,38030,18.28,Bachelor's degree,None,None,3657,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C1212
Hunters and trappers,Uncategorized,hunters-and-trappers,6224,14339,6.89,No formal educational credential,None,None,1980,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6224
Incinerator and water treatment plant operators,Uncategorized,incinerator-and-water-treatment-plant-operators,3132,24312,11.69,Associate's degree,None,None,2788,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3132
Industrial and production engineers,Uncategorized,industrial-and-production-engineers,2141,27035,13.00,Bachelor's degree,None,None,5708,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2141
Information and communications technology installers and servicers,Uncategorized,information-and-communications-technology-installers-and-servicers,7422,17370,8.35,High school diploma or equivalent,None,None,13800,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7422
Information and communications technology operations technicians,Uncategorized,information-and-communications-technology-operations-technicians,3511,23656,11.37,Associate's degree,None,None,2916,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3511
Information and communications technology sales professionals,Uncategorized,information-and-communications-technology-sales-professionals,2434,24937,11.99,Bachelor's degree,None,None,11918,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2434
Information and communications technology service managers,Uncategorized,information-and-communications-technology-service-managers,1330,32290,15.52,Bachelor's degree,None,None,2885,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C1330
Information and communications technology user support technicians,Uncategorized,information-and-communications-technology-user-support-technicians,3512,25643,12.33,Associate's degree,None,None,2916,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3512
Information technology trainers,Uncategorized,information-technology-trainers,2356,25964,12.48,Bachelor's degree,None,None,23158,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2356
Inland and coastal waters fishery workers,Uncategorized,inland-and-coastal-waters-fishery-workers,6222,11626,5.59,No formal educational credential,None,None,1980,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6222
Insulation workers,Uncategorized,insulation-workers,7124,18435,8.86,High school diploma or equivalent,None,None,7943,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7124
Insurance representatives,Uncategorized,insurance-representatives,3321,20890,10.04,Associate's degree,None,None,5441,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3321
Interior designers and decorators,Uncategorized,interior-designers-and-decorators,3432,19034,9.15,Associate's degree,None,None,3218,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3432
Jewellery and precious-metal workers,Uncategorized,jewellery-and-precious-metal-workers,7313,13791,6.63,High school diploma or equivalent,None,None,1016,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7313
Journalists,Uncategorized,journalists,2642,26841,12.90,Bachelor's degree,None,None,5861,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2642
Judges,Uncategorized,judges,2612,25843,12.42,Bachelor's degree,None,None,5861,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2612
Kitchen helpers,Uncategorized,kitchen-helpers,9412,14194,6.82,No formal educational credential,None,None,15950,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9412
Landscape architects,Uncategorized,landscape-architects,2162,31219,15.01,Bachelor's degree,None,None,5708,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2162
Laundry machine operators,Uncategorized,laundry-machine-operators,8157,12522,6.02,High school diploma or equivalent,None,None,2553,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8157
Lawyers,Uncategorized,lawyers,2611,30304,14.57,Bachelor's degree,None,None,5861,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2611
Legal and related associate professionals,Uncategorized,legal-and-related-associate-professionals,3411,26312,12.65,Associate's degree,None,None,3218,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3411
Legal professionals not elsewhere classified,Uncategorized,legal-professionals-not-elsewhere-classified,2619,31499,15.14,Bachelor's degree,None,None,5861,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2619
Legal secretaries,Uncategorized,legal-secretaries,3342,22621,10.88,Associate's degree,None,None,5441,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3342
Legislators,Uncategorized,legislators,1111,34695,16.68,Bachelor's degree,None,None,1280,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1111
Librarians and related information professionals,Uncategorized,librarians-and-related-information-professionals,2622,31628,15.21,Bachelor's degree,None,None,5861,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2622
Library clerks,Uncategorized,library-clerks,4411,14016,6.74,High school diploma or equivalent,None,None,3157,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4411
Life science technicians (excluding medical),Uncategorized,life-science-technicians-excluding-medical,3141,25326,12.18,Associate's degree,None,None,2788,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3141
Lifting truck operators,Uncategorized,lifting-truck-operators,8344,18344,8.82,High school diploma or equivalent,None,None,19400,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8344
Livestock and dairy producers,Uncategorized,livestock-and-dairy-producers,6121,8069,3.88,No formal educational credential,None,None,43233,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6121
Livestock farm labourers,Uncategorized,livestock-farm-labourers,9212,12509,6.01,No formal educational credential,None,None,6600,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9212
Locomotive engine drivers,Uncategorized,locomotive-engine-drivers,8311,12269,5.90,High school diploma or equivalent,None,None,19400,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8311
Mail carriers and sorting clerks,Uncategorized,mail-carriers-and-sorting-clerks,4412,11317,5.44,High school diploma or equivalent,None,None,3157,10200,-7,As fast as average,200,http://data.europa.eu/esco/isco/C4412
Management and organisation analysts,Uncategorized,management-and-organisation-analysts,2421,27615,13.28,Bachelor's degree,None,None,11918,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2421
Managing directors and chief executives,Uncategorized,managing-directors-and-chief-executives,1120,35598,17.11,Bachelor's degree,None,None,1280,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1120
Manufacturing labourers not elsewhere classified,Uncategorized,manufacturing-labourers-not-elsewhere-classified,9329,8000,3.85,No formal educational credential,None,None,7300,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9329
Manufacturing managers,Uncategorized,manufacturing-managers,1321,36485,17.54,Bachelor's degree,None,None,2885,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1321
Manufacturing supervisors,Uncategorized,manufacturing-supervisors,3122,23229,11.17,Associate's degree,None,None,2788,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3122
"Mathematicians, actuaries and statisticians",Uncategorized,mathematicians-actuaries-and-statisticians,2120,30691,14.76,Bachelor's degree,None,None,5708,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2120
Mechanical engineering technicians,Uncategorized,mechanical-engineering-technicians,3115,26766,12.87,Associate's degree,None,None,2788,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3115
Mechanical engineers,Uncategorized,mechanical-engineers,2144,32298,15.53,Bachelor's degree,None,None,5708,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2144
Mechanical machinery assemblers,Uncategorized,mechanical-machinery-assemblers,8211,15493,7.45,High school diploma or equivalent,None,None,966,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8211
Medical and dental prosthetic technicians,Uncategorized,medical-and-dental-prosthetic-technicians,3214,18805,9.04,Associate's degree,None,None,1905,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3214
Medical and pathology laboratory technicians,Uncategorized,medical-and-pathology-laboratory-technicians,3212,23931,11.51,Associate's degree,None,None,1905,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3212
Medical assistants,Uncategorized,medical-assistants,3256,21730,10.45,Associate's degree,None,None,1905,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3256
Medical imaging and therapeutic equipment technicians,Uncategorized,medical-imaging-and-therapeutic-equipment-technicians,3211,19838,9.54,Associate's degree,None,None,1905,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3211
Medical records and health information technicians,Uncategorized,medical-records-and-health-information-technicians,3252,19933,9.58,Associate's degree,None,None,1905,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3252
Medical secretaries,Uncategorized,medical-secretaries,3344,24346,11.70,Associate's degree,None,None,5441,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3344
"Messengers, package deliverers and luggage porters",Uncategorized,messengers-package-deliverers-and-luggage-porters,9621,8000,3.85,No formal educational credential,None,None,4787,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9621
"Metal finishing, plating and coating machine operators",Uncategorized,metal-finishing-plating-and-coating-machine-operators,8122,18886,9.08,High school diploma or equivalent,None,None,2553,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8122
Metal moulders and coremakers,Uncategorized,metal-moulders-and-coremakers,7211,16157,7.77,High school diploma or equivalent,None,None,7546,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7211
"Metal polishers, wheel grinders and tool sharpeners",Uncategorized,metal-polishers-wheel-grinders-and-tool-sharpeners,7224,17599,8.46,High school diploma or equivalent,None,None,7546,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7224
Metal processing plant operators,Uncategorized,metal-processing-plant-operators,8121,14793,7.11,High school diploma or equivalent,None,None,2553,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8121
Metal production process controllers,Uncategorized,metal-production-process-controllers,3135,18246,8.77,Associate's degree,None,None,2788,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3135
Metal working machine tool setters and operators,Uncategorized,metal-working-machine-tool-setters-and-operators,7223,20310,9.76,High school diploma or equivalent,None,None,7546,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7223
Meteorologists,Uncategorized,meteorologists,2112,32247,15.50,Bachelor's degree,None,None,5708,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2112
Meter readers and vending-machine collectors,Uncategorized,meter-readers-and-vending-machine-collectors,9623,8973,4.31,No formal educational credential,None,None,4787,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9623
Midwifery associate professionals,Uncategorized,midwifery-associate-professionals,3222,20186,9.70,Associate's degree,None,None,1905,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3222
Midwifery professionals,Uncategorized,midwifery-professionals,2222,30315,14.57,Bachelor's degree,None,None,12146,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2222
Mineral and stone processing plant operators,Uncategorized,mineral-and-stone-processing-plant-operators,8112,17887,8.60,High school diploma or equivalent,None,None,2553,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C8112
Miners and quarriers,Uncategorized,miners-and-quarriers,8111,18922,9.10,High school diploma or equivalent,None,None,2553,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8111
Mining and metallurgical technicians,Uncategorized,mining-and-metallurgical-technicians,3117,19576,9.41,Associate's degree,None,None,2788,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3117
Mining and quarrying labourers,Uncategorized,mining-and-quarrying-labourers,9311,8000,3.85,No formal educational credential,None,None,7300,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9311
"Mining engineers, metallurgists and related professionals",Uncategorized,mining-engineers-metallurgists-and-related-professionals,2146,29715,14.29,Bachelor's degree,None,None,5708,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2146
Mining managers,Uncategorized,mining-managers,1322,39138,18.82,Bachelor's degree,None,None,2885,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1322
Mining supervisors,Uncategorized,mining-supervisors,3121,19641,9.44,Associate's degree,None,None,2788,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3121
Mixed crop and animal producers,Uncategorized,mixed-crop-and-animal-producers,6130,14304,6.88,No formal educational credential,None,None,43233,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6130
Mixed crop and livestock farm labourers,Uncategorized,mixed-crop-and-livestock-farm-labourers,9213,14586,7.01,No formal educational credential,None,None,6600,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9213
Mixed crop growers,Uncategorized,mixed-crop-growers,6114,13727,6.60,No formal educational credential,None,None,43233,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C6114
Mobile farm and forestry plant operators,Uncategorized,mobile-farm-and-forestry-plant-operators,8341,14118,6.79,High school diploma or equivalent,None,None,19400,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8341
Motor vehicle mechanics and repairers,Uncategorized,motor-vehicle-mechanics-and-repairers,7231,14027,6.74,High school diploma or equivalent,None,None,7546,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7231
Motorcycle drivers,Uncategorized,motorcycle-drivers,8321,18895,9.08,High school diploma or equivalent,None,None,19400,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8321
Musical instrument makers and tuners,Uncategorized,musical-instrument-makers-and-tuners,7312,22115,10.63,High school diploma or equivalent,None,None,1016,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7312
"Musicians, singers and composers",Uncategorized,musicians-singers-and-composers,2652,28747,13.82,Bachelor's degree,None,None,5861,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2652
Non-commissioned armed forces officers,Uncategorized,non-commissioned-armed-forces-officers,0210,18760,9.02,High school diploma or equivalent,None,None,22800,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C0210
Nursing associate professionals,Uncategorized,nursing-associate-professionals,3221,20762,9.98,Associate's degree,None,None,1905,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3221
Nursing professionals,Uncategorized,nursing-professionals,2221,28909,13.90,Bachelor's degree,None,None,12146,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2221
Odd job persons,Uncategorized,odd-job-persons,9622,14717,7.08,No formal educational credential,None,None,4787,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9622
Office supervisors,Uncategorized,office-supervisors,3341,26208,12.60,Associate's degree,None,None,5441,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3341
Optometrists and ophthalmic opticians,Uncategorized,optometrists-and-ophthalmic-opticians,2267,28204,13.56,Bachelor's degree,None,None,12146,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2267
Other artistic and cultural associate professionals,Uncategorized,other-artistic-and-cultural-associate-professionals,3435,19477,9.36,Associate's degree,None,None,3218,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3435
Other arts teachers,Uncategorized,other-arts-teachers,2355,26815,12.89,Bachelor's degree,None,None,23158,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2355
Other cleaning workers,Uncategorized,other-cleaning-workers,9129,11677,5.61,No formal educational credential,None,None,17016,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9129
Other language teachers,Uncategorized,other-language-teachers,2353,25602,12.31,Bachelor's degree,None,None,23158,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2353
Other music teachers,Uncategorized,other-music-teachers,2354,33410,16.06,Bachelor's degree,None,None,23158,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2354
"Packing, bottling and labelling machine operators",Uncategorized,packing-bottling-and-labelling-machine-operators,8183,15932,7.66,High school diploma or equivalent,None,None,2553,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8183
Painters and related workers,Uncategorized,painters-and-related-workers,7131,13976,6.72,High school diploma or equivalent,None,None,7943,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7131
Paper products machine operators,Uncategorized,paper-products-machine-operators,8143,12317,5.92,High school diploma or equivalent,None,None,2553,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8143
Paramedical practitioners,Uncategorized,paramedical-practitioners,2240,29570,14.22,Bachelor's degree,None,None,12146,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2240
Pawnbrokers and money-lenders,Uncategorized,pawnbrokers-and-money-lenders,4213,18974,9.12,High school diploma or equivalent,None,None,6216,10200,-5,As fast as average,200,http://data.europa.eu/esco/isco/C4213
Payroll clerks,Uncategorized,payroll-clerks,4313,16792,8.07,High school diploma or equivalent,None,None,10966,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4313
"Pelt dressers, tanners and fellmongers",Uncategorized,pelt-dressers-tanners-and-fellmongers,7535,18138,8.72,High school diploma or equivalent,None,None,4130,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7535
Personal care workers in health services not elsewhere classified,Uncategorized,personal-care-workers-in-health-services-not-elsewhere-classified,5329,15730,7.56,High school diploma or equivalent,None,None,7280,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5329
Personal services workers not elsewhere classified,Uncategorized,personal-services-workers-not-elsewhere-classified,5169,15550,7.48,High school diploma or equivalent,None,None,15729,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5169
Personnel and careers professionals,Uncategorized,personnel-and-careers-professionals,2423,26003,12.50,Bachelor's degree,None,None,11918,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2423
Personnel clerks,Uncategorized,personnel-clerks,4416,13202,6.35,High school diploma or equivalent,None,None,3157,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4416
Pet groomers and animal care workers,Uncategorized,pet-groomers-and-animal-care-workers,5164,15117,7.27,High school diploma or equivalent,None,None,15729,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5164
Petroleum and natural gas refining plant operators,Uncategorized,petroleum-and-natural-gas-refining-plant-operators,3134,19477,9.36,Associate's degree,None,None,2788,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3134
Pharmaceutical technicians and assistants,Uncategorized,pharmaceutical-technicians-and-assistants,3213,21610,10.39,Associate's degree,None,None,1905,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3213
Pharmacists,Uncategorized,pharmacists,2262,29169,14.02,Bachelor's degree,None,None,12146,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2262
"Philosophers, historians and political scientists",Uncategorized,philosophers-historians-and-political-scientists,2633,31664,15.22,Bachelor's degree,None,None,5861,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2633
Photographers,Uncategorized,photographers,3431,19873,9.55,Associate's degree,None,None,3218,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3431
Photographic products machine operators,Uncategorized,photographic-products-machine-operators,8132,14539,6.99,High school diploma or equivalent,None,None,2553,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C8132
Physical and engineering science technicians not elsewhere classified,Uncategorized,physical-and-engineering-science-technicians-not-elsewhere-classified,3119,25816,12.41,Associate's degree,None,None,2788,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3119
Physicists and astronomers,Uncategorized,physicists-and-astronomers,2111,28547,13.72,Bachelor's degree,None,None,5708,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2111
Physiotherapists,Uncategorized,physiotherapists,2264,32489,15.62,Bachelor's degree,None,None,12146,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2264
Physiotherapy technicians and assistants,Uncategorized,physiotherapy-technicians-and-assistants,3255,21460,10.32,Associate's degree,None,None,1905,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3255
Plasterers,Uncategorized,plasterers,7123,21176,10.18,High school diploma or equivalent,None,None,7943,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7123
Plastic products machine operators,Uncategorized,plastic-products-machine-operators,8142,13693,6.58,High school diploma or equivalent,None,None,2553,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8142
Plumbers and pipe fitters,Uncategorized,plumbers-and-pipe-fitters,7126,19404,9.33,High school diploma or equivalent,None,None,7943,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7126
Police inspectors and detectives,Uncategorized,police-inspectors-and-detectives,3355,24420,11.74,Associate's degree,None,None,5441,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3355
Police officers,Uncategorized,police-officers,5412,9383,4.51,High school diploma or equivalent,None,None,21920,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5412
Policy administration professionals,Uncategorized,policy-administration-professionals,2422,26894,12.93,Bachelor's degree,None,None,11918,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2422
Policy and planning managers,Uncategorized,policy-and-planning-managers,1213,32179,15.47,Bachelor's degree,None,None,3657,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C1213
Potters and related workers,Uncategorized,potters-and-related-workers,7314,19704,9.47,High school diploma or equivalent,None,None,1016,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7314
