title,category,slug,soc_code,median_pay_annual,median_pay_hourly,entry_education,work_experience,training,num_jobs_2024,projected_employment_2034,outlook_pct,outlook_desc,employment_change,url
Forestry and related workers,Uncategorized,forestry-and-related-workers,6210,9241,4.44,No formal educational credential,None,None,580,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6210
Forestry labourers,Uncategorized,forestry-labourers,9215,8000,3.85,No formal educational credential,None,None,3533,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9215
Forestry technicians,Uncategorized,forestry-technicians,3143,18582,8.93,Associate's degree,None,None,2457,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3143
Freight handlers,Uncategorized,freight-handlers,9333,8000,3.85,No formal educational credential,None,None,4111,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9333
"Fruit, vegetable and related preservers",Uncategorized,fruit-vegetable-and-related-preservers,7514,16665,8.01,High school diploma or equivalent,None,None,1210,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7514
Fumigators and other pest and weed controllers,Uncategorized,fumigators-and-other-pest-and-weed-controllers,7544,16045,7.71,High school diploma or equivalent,None,None,1210,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7544
Fur and leather preparing machine operators,Uncategorized,fur-and-leather-preparing-machine-operators,8155,12069,5.80,High school diploma or equivalent,None,None,2157,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8155
"Gallery, museum and library technicians",Uncategorized,gallery-museum-and-library-technicians,3433,16596,7.98,Associate's degree,None,None,1209,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3433
Garbage and recycling collectors,Uncategorized,garbage-and-recycling-collectors,9611,9923,4.77,No formal educational credential,None,None,1862,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C9611
Garden and horticultural labourers,Uncategorized,garden-and-horticultural-labourers,9214,12036,5.79,No formal educational credential,None,None,3533,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9214
"Gardeners, horticultural and nursery growers",Uncategorized,gardeners-horticultural-and-nursery-growers,6113,11773,5.66,No formal educational credential,None,None,3766,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C6113
Garment and related pattern-makers and cutters,Uncategorized,garment-and-related-pattern-makers-and-cutters,7532,14318,6.88,High school diploma or equivalent,None,None,1210,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7532
General office clerks,Uncategorized,general-office-clerks,4110,11879,5.71,High school diploma or equivalent,None,None,9650,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C4110
Generalist medical practitioners,Uncategorized,generalist-medical-practitioners,2211,27308,13.13,Bachelor's degree,None,None,2386,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2211
Geologists and geophysicists,Uncategorized,geologists-and-geophysicists,2114,26611,12.79,Bachelor's degree,None,None,2066,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2114
Glass and ceramics plant operators,Uncategorized,glass-and-ceramics-plant-operators,8181,15103,7.26,High school diploma or equivalent,None,None,2157,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8181
"Glass makers, cutters, grinders and finishers",Uncategorized,glass-makers-cutters-grinders-and-finishers,7315,14765,7.10,High school diploma or equivalent,None,None,533,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7315
Glaziers,Uncategorized,glaziers,7125,12821,6.16,High school diploma or equivalent,None,None,3143,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7125
Government licensing officials,Uncategorized,government-licensing-officials,3354,18370,8.83,Associate's degree,None,None,3583,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3354
Government social benefits officials,Uncategorized,government-social-benefits-officials,3353,18950,9.11,Associate's degree,None,None,3583,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3353
Government tax and excise officials,Uncategorized,government-tax-and-excise-officials,3352,19205,9.23,Associate's degree,None,None,3583,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3352
Graphic and multimedia designers,Uncategorized,graphic-and-multimedia-designers,2166,27926,13.43,Bachelor's degree,None,None,2066,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2166
Hairdressers,Uncategorized,hairdressers,5141,9914,4.77,High school diploma or equivalent,None,None,5641,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5141
Hand and pedal vehicle drivers,Uncategorized,hand-and-pedal-vehicle-drivers,9331,8000,3.85,No formal educational credential,None,None,4111,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9331
Hand launderers and pressers,Uncategorized,hand-launderers-and-pressers,9121,9351,4.50,No formal educational credential,None,None,7883,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9121
Hand packers,Uncategorized,hand-packers,9321,9282,4.46,No formal educational credential,None,None,4111,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9321
"Handicraft workers in textile, leather and related materials",Uncategorized,handicraft-workers-in-textile-leather-and-related-materials,7318,12556,6.04,High school diploma or equivalent,None,None,533,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7318
"Handicraft workers in wood, basketry and related materials",Uncategorized,handicraft-workers-in-wood-basketry-and-related-materials,7317,12682,6.10,High school diploma or equivalent,None,None,533,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7317
Handicraft workers not elsewhere classified,Uncategorized,handicraft-workers-not-elsewhere-classified,7319,16589,7.98,High school diploma or equivalent,None,None,533,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7319
Health associate professionals not elsewhere classified,Uncategorized,health-associate-professionals-not-elsewhere-classified,3259,16869,8.11,Associate's degree,None,None,2276,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3259
Health care assistants,Uncategorized,health-care-assistants,5321,9192,4.42,High school diploma or equivalent,None,None,5480,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5321
Health professionals not elsewhere classified,Uncategorized,health-professionals-not-elsewhere-classified,2269,24003,11.54,Bachelor's degree,None,None,2386,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2269
Health services managers,Uncategorized,health-services-managers,1342,30822,14.82,Bachelor's degree,None,None,3257,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1342
Heavy truck and lorry drivers,Uncategorized,heavy-truck-and-lorry-drivers,8332,10520,5.06,High school diploma or equivalent,None,None,7936,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8332
Home-based personal care workers,Uncategorized,home-based-personal-care-workers,5322,9369,4.50,High school diploma or equivalent,None,None,5480,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5322
Hotel managers,Uncategorized,hotel-managers,1411,30536,14.68,Bachelor's degree,None,None,5860,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C1411
Hotel receptionists,Uncategorized,hotel-receptionists,4224,16316,7.84,High school diploma or equivalent,None,None,2425,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4224
House builders,Uncategorized,house-builders,7111,17921,8.62,High school diploma or equivalent,None,None,3143,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7111
Human resource managers,Uncategorized,human-resource-managers,1212,32114,15.44,Bachelor's degree,None,None,2042,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C1212
Hunters and trappers,Uncategorized,hunters-and-trappers,6224,12109,5.82,No formal educational credential,None,None,580,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6224
Incinerator and water treatment plant operators,Uncategorized,incinerator-and-water-treatment-plant-operators,3132,20530,9.87,Associate's degree,None,None,2457,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3132
Industrial and production engineers,Uncategorized,industrial-and-production-engineers,2141,22830,10.98,Bachelor's degree,None,None,2066,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2141
Information and communications technology installers and servicers,Uncategorized,information-and-communications-technology-installers-and-servicers,7422,14668,7.05,High school diploma or equivalent,None,None,7200,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7422
Information and communications technology operations technicians,Uncategorized,information-and-communications-technology-operations-technicians,3511,19976,9.60,Associate's degree,None,None,2200,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3511
Information and communications technology sales professionals,Uncategorized,information-and-communications-technology-sales-professionals,2434,21058,10.12,Bachelor's degree,None,None,4000,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2434
Information and communications technology service managers,Uncategorized,information-and-communications-technology-service-managers,1330,27267,13.11,Bachelor's degree,None,None,3257,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C1330
Information and communications technology user support technicians,Uncategorized,information-and-communications-technology-user-support-technicians,3512,21654,10.41,Associate's degree,None,None,2200,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3512
Information technology trainers,Uncategorized,information-technology-trainers,2356,21925,10.54,Bachelor's degree,None,None,7800,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2356
Inland and coastal waters fishery workers,Uncategorized,inland-and-coastal-waters-fishery-workers,6222,9817,4.72,No formal educational credential,None,None,580,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6222
Insulation workers,Uncategorized,insulation-workers,7124,15567,7.48,High school diploma or equivalent,None,None,3143,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7124
Insurance representatives,Uncategorized,insurance-representatives,3321,17640,8.48,Associate's degree,None,None,3583,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3321
Interior designers and decorators,Uncategorized,interior-designers-and-decorators,3432,16073,7.73,Associate's degree,None,None,1209,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3432
Jewellery and precious-metal workers,Uncategorized,jewellery-and-precious-metal-workers,7313,11645,5.60,High school diploma or equivalent,None,None,533,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7313
Journalists,Uncategorized,journalists,2642,22666,10.90,Bachelor's degree,None,None,3476,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2642
Judges,Uncategorized,judges,2612,21823,10.49,Bachelor's degree,None,None,3476,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2612
Kitchen helpers,Uncategorized,kitchen-helpers,9412,11986,5.76,No formal educational credential,None,None,1100,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9412
Landscape architects,Uncategorized,landscape-architects,2162,26363,12.67,Bachelor's degree,None,None,2066,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2162
Laundry machine operators,Uncategorized,laundry-machine-operators,8157,10574,5.08,High school diploma or equivalent,None,None,2157,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8157
Lawyers,Uncategorized,lawyers,2611,25590,12.30,Bachelor's degree,None,None,3476,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2611
Legal and related associate professionals,Uncategorized,legal-and-related-associate-professionals,3411,22219,10.68,Associate's degree,None,None,1209,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3411
Legal professionals not elsewhere classified,Uncategorized,legal-professionals-not-elsewhere-classified,2619,26599,12.79,Bachelor's degree,None,None,3476,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2619
Legal secretaries,Uncategorized,legal-secretaries,3342,19102,9.18,Associate's degree,None,None,3583,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3342
Legislators,Uncategorized,legislators,1111,29298,14.09,Bachelor's degree,None,None,920,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1111
Librarians and related information professionals,Uncategorized,librarians-and-related-information-professionals,2622,26708,12.84,Bachelor's degree,None,None,3476,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2622
Library clerks,Uncategorized,library-clerks,4411,11835,5.69,High school diploma or equivalent,None,None,1242,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4411
Life science technicians (excluding medical),Uncategorized,life-science-technicians-excluding-medical,3141,21386,10.28,Associate's degree,None,None,2457,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3141
Lifting truck operators,Uncategorized,lifting-truck-operators,8344,15491,7.45,High school diploma or equivalent,None,None,7936,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8344
Livestock and dairy producers,Uncategorized,livestock-and-dairy-producers,6121,8000,3.85,No formal educational credential,None,None,3766,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C6121
Livestock farm labourers,Uncategorized,livestock-farm-labourers,9212,10563,5.08,No formal educational credential,None,None,3533,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9212
Locomotive engine drivers,Uncategorized,locomotive-engine-drivers,8311,10360,4.98,High school diploma or equivalent,None,None,7936,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8311
Mail carriers and sorting clerks,Uncategorized,mail-carriers-and-sorting-clerks,4412,9556,4.59,High school diploma or equivalent,None,None,1242,10200,-7,As fast as average,200,http://data.europa.eu/esco/isco/C4412
Management and organisation analysts,Uncategorized,management-and-organisation-analysts,2421,23319,11.21,Bachelor's degree,None,None,4000,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2421
Managing directors and chief executives,Uncategorized,managing-directors-and-chief-executives,1120,30060,14.45,Bachelor's degree,None,None,920,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1120
Manufacturing labourers not elsewhere classified,Uncategorized,manufacturing-labourers-not-elsewhere-classified,9329,8000,3.85,No formal educational credential,None,None,4111,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9329
Manufacturing managers,Uncategorized,manufacturing-managers,1321,30810,14.81,Bachelor's degree,None,None,3257,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1321
Manufacturing supervisors,Uncategorized,manufacturing-supervisors,3122,19615,9.43,Associate's degree,None,None,2457,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3122
"Mathematicians, actuaries and statisticians",Uncategorized,mathematicians-actuaries-and-statisticians,2120,25917,12.46,Bachelor's degree,None,None,2066,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2120
Mechanical engineering technicians,Uncategorized,mechanical-engineering-technicians,3115,22602,10.87,Associate's degree,None,None,2457,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3115
Mechanical engineers,Uncategorized,mechanical-engineers,2144,27274,13.11,Bachelor's degree,None,None,2066,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2144
Mechanical machinery assemblers,Uncategorized,mechanical-machinery-assemblers,8211,13083,6.29,High school diploma or equivalent,None,None,3100,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8211
Medical and dental prosthetic technicians,Uncategorized,medical-and-dental-prosthetic-technicians,3214,15880,7.63,Associate's degree,None,None,2276,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3214
Medical and pathology laboratory technicians,Uncategorized,medical-and-pathology-laboratory-technicians,3212,20208,9.72,Associate's degree,None,None,2276,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3212
Medical assistants,Uncategorized,medical-assistants,3256,18350,8.82,Associate's degree,None,None,2276,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3256
Medical imaging and therapeutic equipment technicians,Uncategorized,medical-imaging-and-therapeutic-equipment-technicians,3211,16752,8.05,Associate's degree,None,None,2276,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3211
Medical records and health information technicians,Uncategorized,medical-records-and-health-information-technicians,3252,16832,8.09,Associate's degree,None,None,2276,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3252
Medical secretaries,Uncategorized,medical-secretaries,3344,20559,9.88,Associate's degree,None,None,3583,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3344
"Messengers, package deliverers and luggage porters",Uncategorized,messengers-package-deliverers-and-luggage-porters,9621,8000,3.85,No formal educational credential,None,None,1862,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9621
"Metal finishing, plating and coating machine operators",Uncategorized,metal-finishing-plating-and-coating-machine-operators,8122,15948,7.67,High school diploma or equivalent,None,None,2157,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8122
Metal moulders and coremakers,Uncategorized,metal-moulders-and-coremakers,7211,13643,6.56,High school diploma or equivalent,None,None,5869,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7211
"Metal polishers, wheel grinders and tool sharpeners",Uncategorized,metal-polishers-wheel-grinders-and-tool-sharpeners,7224,14862,7.15,High school diploma or equivalent,None,None,5869,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7224
Metal processing plant operators,Uncategorized,metal-processing-plant-operators,8121,12492,6.01,High school diploma or equivalent,None,None,2157,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8121
Metal production process controllers,Uncategorized,metal-production-process-controllers,3135,15407,7.41,Associate's degree,None,None,2457,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3135
Metal working machine tool setters and operators,Uncategorized,metal-working-machine-tool-setters-and-operators,7223,17151,8.25,High school diploma or equivalent,None,None,5869,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7223
Meteorologists,Uncategorized,meteorologists,2112,27231,13.09,Bachelor's degree,None,None,2066,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2112
Meter readers and vending-machine collectors,Uncategorized,meter-readers-and-vending-machine-collectors,9623,8000,3.85,No formal educational credential,None,None,1862,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9623
Midwifery associate professionals,Uncategorized,midwifery-associate-professionals,3222,17046,8.20,Associate's degree,None,None,2276,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3222
Midwifery professionals,Uncategorized,midwifery-professionals,2222,25599,12.31,Bachelor's degree,None,None,2386,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2222
Mineral and stone processing plant operators,Uncategorized,mineral-and-stone-processing-plant-operators,8112,15105,7.26,High school diploma or equivalent,None,None,2157,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C8112
Miners and quarriers,Uncategorized,miners-and-quarriers,8111,15979,7.68,High school diploma or equivalent,None,None,2157,10200,-2,As fast as average,200,http://data.europa.eu/esco/isco/C8111
Mining and metallurgical technicians,Uncategorized,mining-and-metallurgical-technicians,3117,16531,7.95,Associate's degree,None,None,2457,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3117
Mining and quarrying labourers,Uncategorized,mining-and-quarrying-labourers,9311,8000,3.85,No formal educational credential,None,None,4111,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9311
"Mining engineers, metallurgists and related professionals",Uncategorized,mining-engineers-metallurgists-and-related-professionals,2146,25093,12.06,Bachelor's degree,None,None,2066,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2146
Mining managers,Uncategorized,mining-managers,1322,33050,15.89,Bachelor's degree,None,None,3257,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1322
Mining supervisors,Uncategorized,mining-supervisors,3121,16586,7.97,Associate's degree,None,None,2457,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3121
Mixed crop and animal producers,Uncategorized,mixed-crop-and-animal-producers,6130,12079,5.81,No formal educational credential,None,None,3766,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6130
Mixed crop and livestock farm labourers,Uncategorized,mixed-crop-and-livestock-farm-labourers,9213,12317,5.92,No formal educational credential,None,None,3533,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C9213
Mixed crop growers,Uncategorized,mixed-crop-growers,6114,11592,5.57,No formal educational credential,None,None,3766,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C6114
Mobile farm and forestry plant operators,Uncategorized,mobile-farm-and-forestry-plant-operators,8341,11922,5.73,High school diploma or equivalent,None,None,7936,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8341
Motor vehicle mechanics and repairers,Uncategorized,motor-vehicle-mechanics-and-repairers,7231,11845,5.69,High school diploma or equivalent,None,None,5869,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7231
Motorcycle drivers,Uncategorized,motorcycle-drivers,8321,15956,7.67,High school diploma or equivalent,None,None,7936,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8321
Musical instrument makers and tuners,Uncategorized,musical-instrument-makers-and-tuners,7312,18675,8.98,High school diploma or equivalent,None,None,533,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7312
"Musicians, singers and composers",Uncategorized,musicians-singers-and-composers,2652,24275,11.67,Bachelor's degree,None,None,3476,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2652
Non-commissioned armed forces officers,Uncategorized,non-commissioned-armed-forces-officers,0210,15841,7.62,High school diploma or equivalent,None,None,1800,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C0210
Nursing associate professionals,Uncategorized,nursing-associate-professionals,3221,17532,8.43,Associate's degree,None,None,2276,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3221
Nursing professionals,Uncategorized,nursing-professionals,2221,24412,11.74,Bachelor's degree,None,None,2386,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2221
Odd job persons,Uncategorized,odd-job-persons,9622,12427,5.97,No formal educational credential,None,None,1862,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C9622
Office supervisors,Uncategorized,office-supervisors,3341,22131,10.64,Associate's degree,None,None,3583,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3341
Optometrists and ophthalmic opticians,Uncategorized,optometrists-and-ophthalmic-opticians,2267,23817,11.45,Bachelor's degree,None,None,2386,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2267
Other artistic and cultural associate professionals,Uncategorized,other-artistic-and-cultural-associate-professionals,3435,16447,7.91,Associate's degree,None,None,1209,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3435
Other arts teachers,Uncategorized,other-arts-teachers,2355,22644,10.89,Bachelor's degree,None,None,7800,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2355
Other cleaning workers,Uncategorized,other-cleaning-workers,9129,9861,4.74,No formal educational credential,None,None,7883,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9129
Other language teachers,Uncategorized,other-language-teachers,2353,21620,10.39,Bachelor's degree,None,None,7800,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2353
Other music teachers,Uncategorized,other-music-teachers,2354,28213,13.56,Bachelor's degree,None,None,7800,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2354
"Packing, bottling and labelling machine operators",Uncategorized,packing-bottling-and-labelling-machine-operators,8183,13453,6.47,High school diploma or equivalent,None,None,2157,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8183
Painters and related workers,Uncategorized,painters-and-related-workers,7131,11802,5.67,High school diploma or equivalent,None,None,3143,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7131
Paper products machine operators,Uncategorized,paper-products-machine-operators,8143,10401,5.00,High school diploma or equivalent,None,None,2157,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8143
Paramedical practitioners,Uncategorized,paramedical-practitioners,2240,24970,12.00,Bachelor's degree,None,None,2386,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2240
Pawnbrokers and money-lenders,Uncategorized,pawnbrokers-and-money-lenders,4213,16022,7.70,High school diploma or equivalent,None,None,2425,10200,-5,As fast as average,200,http://data.europa.eu/esco/isco/C4213
Payroll clerks,Uncategorized,payroll-clerks,4313,14180,6.82,High school diploma or equivalent,None,None,10050,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4313
"Pelt dressers, tanners and fellmongers",Uncategorized,pelt-dressers-tanners-and-fellmongers,7535,15316,7.36,High school diploma or equivalent,None,None,1210,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7535
Personal care workers in health services not elsewhere classified,Uncategorized,personal-care-workers-in-health-services-not-elsewhere-classified,5329,13283,6.39,High school diploma or equivalent,None,None,5480,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5329
Personal services workers not elsewhere classified,Uncategorized,personal-services-workers-not-elsewhere-classified,5169,13131,6.31,High school diploma or equivalent,None,None,5641,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5169
Personnel and careers professionals,Uncategorized,personnel-and-careers-professionals,2423,21958,10.56,Bachelor's degree,None,None,4000,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2423
Personnel clerks,Uncategorized,personnel-clerks,4416,11148,5.36,High school diploma or equivalent,None,None,1242,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4416
Pet groomers and animal care workers,Uncategorized,pet-groomers-and-animal-care-workers,5164,12765,6.14,High school diploma or equivalent,None,None,5641,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5164
Petroleum and natural gas refining plant operators,Uncategorized,petroleum-and-natural-gas-refining-plant-operators,3134,16447,7.91,Associate's degree,None,None,2457,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3134
Pharmaceutical technicians and assistants,Uncategorized,pharmaceutical-technicians-and-assistants,3213,18249,8.77,Associate's degree,None,None,2276,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3213
Pharmacists,Uncategorized,pharmacists,2262,24632,11.84,Bachelor's degree,None,None,2386,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2262
"Philosophers, historians and political scientists",Uncategorized,philosophers-historians-and-political-scientists,2633,26739,12.86,Bachelor's degree,None,None,3476,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2633
Photographers,Uncategorized,photographers,3431,16782,8.07,Associate's degree,None,None,1209,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3431
Photographic products machine operators,Uncategorized,photographic-products-machine-operators,8132,12277,5.90,High school diploma or equivalent,None,None,2157,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C8132
Physical and engineering science technicians not elsewhere classified,Uncategorized,physical-and-engineering-science-technicians-not-elsewhere-classified,3119,21800,10.48,Associate's degree,None,None,2457,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3119
Physicists and astronomers,Uncategorized,physicists-and-astronomers,2111,24106,11.59,Bachelor's degree,None,None,2066,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2111
Physiotherapists,Uncategorized,physiotherapists,2264,27435,13.19,Bachelor's degree,None,None,2386,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2264
Physiotherapy technicians and assistants,Uncategorized,physiotherapy-technicians-and-assistants,3255,18122,8.71,Associate's degree,None,None,2276,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3255
Plasterers,Uncategorized,plasterers,7123,17882,8.60,High school diploma or equivalent,None,None,3143,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7123
Plastic products machine operators,Uncategorized,plastic-products-machine-operators,8142,11563,5.56,High school diploma or equivalent,None,None,2157,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8142
Plumbers and pipe fitters,Uncategorized,plumbers-and-pipe-fitters,7126,16385,7.88,High school diploma or equivalent,None,None,3143,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7126
Police inspectors and detectives,Uncategorized,police-inspectors-and-detectives,3355,20621,9.91,Associate's degree,None,None,3583,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3355
Police officers,Uncategorized,police-officers,5412,8000,3.85,High school diploma or equivalent,None,None,8160,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5412
Policy administration professionals,Uncategorized,policy-administration-professionals,2422,22711,10.92,Bachelor's degree,None,None,4000,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2422
Policy and planning managers,Uncategorized,policy-and-planning-managers,1213,27173,13.06,Bachelor's degree,None,None,2042,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C1213
Potters and related workers,Uncategorized,potters-and-related-workers,7314,16639,8.00,High school diploma or equivalent,None,None,533,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7314
